stat,overlap
-0.01614007192113819,0.2610906481356569
0.00786962891067056,0.245403272331455
-0.035424027345704566,0.2573236087907579
-0.006022778720119312,0.26962255049978423
-0.03329348870416266,0.17206127037134497
-0.025607985063221563,0.2157433428326049
-0.01541026783813844,0.25186187211002653
-0.006059006692097138,0.20765017635821095
-0.02030866909051965,0.22250869797741685
-0.03753759958455806,0.18144083817811968
-0.03249671388433285,0.32484665172386634
0.001096833399019344,0.21937077923609954
-0.030559641441712814,0.28768792185454556
-0.020907757282297625,0.2851938894962008
-0.012357358933830847,0.18872803908529515
-0.035520455596349254,0.265008887421657
-0.027803830822054777,0.19718424533520365
-0.011048015073609035,0.25002528544313046
-0.022738950567218568,0.21876112559147173
-0.02004869286774937,0.2905099002658782
-0.0305717845234767,0.23643346662908946
-0.033874335769290186,0.2055711134357782
-0.026458461622825138,0.2328825325926104
-0.03959054920327988,0.2108154385200083
-0.03256198629987347,0.23445363532447694
-0.029668981045002638,0.19496410674077996
-0.027704371759060133,0.19434490742612034
-0.027347646337860253,0.3250215017900242
-0.021561607582845435,0.24352335720637747
-0.01489872165203695,0.19934603418960495
-0.012057977599331965,0.28389420262122056
-0.01400178404586444,0.2573752113390962
-0.023172177915994505,0.2878365830429501
-0.012149175764608531,0.20120242953576858
-0.015696991552541905,0.21242859580093335
-0.017410753551869898,0.29806144968387716
-0.004140509960382543,0.21223699502987473
-0.007415703756959379,0.19545543940914015
-0.027489068214704943,0.26687896683311374
-0.031046476929673463,0.2952794236192105
-0.015798338656073704,0.27991910468662906
-0.02435338522840111,0.22363647346338955
-0.006762546068404183,0.2795830653443332
-0.01593758966674748,0.2255869915735169
-0.022192814781407152,0.19890725563173559
-0.011904715088552693,0.1359701647574727
-0.02345877400542234,0.22459104159557178
-0.030732171109878303,0.2521200860740245
-0.03291698058404713,0.25560878357745
-0.04765722282840665,0.24850142652286003
-0.024361959937433123,0.2605725624931641
-0.022481892311486847,0.21244363543119998
-0.026383590644083077,0.20992092350081337
-0.022075824774047743,0.32093141902469896
-0.022583835646754265,0.33963748015037787
-0.025409789188019512,0.19505767415458422
-0.02518243070389324,0.2043702682316338
-0.020649013977249296,0.3396401732215719
-0.04477009877236617,0.27260473794172807
-0.009473737033975778,0.3300599417999232
-0.01652442898724724,0.20204409574043106
-0.03373856931737387,0.24672769628429767
-0.004875883181927726,0.27222568630726424
-0.03442457826226691,0.2489679727107568
-0.027842281175558346,0.22742442641135122
-0.0204663264825665,0.257419991100798
-0.024265543368771444,0.22652287517012695
-0.023548159947738144,0.2110519782706374
-0.034791779801014396,0.21881427110459215
-0.006281703885449717,0.1838035513110164
-0.01604206786985829,0.26804281613256725
-0.027072999364874815,0.22307856409010626
-0.033847967145568356,0.3494942796151108
-0.008285580818659044,0.20933935966438685
0.005155098201187515,0.21859724833623248
-0.030703292257543136,0.19954900129457404
-0.0016617055016353998,0.24745221940117734
-0.027850779618438713,0.2004729696036694
-0.018344233049416132,0.22000152801416853
-0.014580957525562788,0.20176042198054897
-0.009808355246498285,0.1836025299826505
-0.024734203484527026,0.21790837298289184
-0.02845192306167231,0.29449171340788505
-0.022858213948933358,0.2697284125540088
-0.026599434418162347,0.29466925878207434
-0.023626457044105684,0.2705092711488033
-0.02130473138824774,0.2256684499973969
-0.02776522129551898,0.29403014794223137
-0.009804992497522815,0.23153353542332364
-0.01905519288437896,0.26302974654326333
-0.006682904512688319,0.22682047017699677
-0.018279477125000207,0.20179130472087572
-0.016108816481227646,0.21095762440996946
-0.03704790466247263,0.2516196037632475
-0.016496327781563458,0.25338995455000185
-0.0227537825205957,0.24611933422684962
-0.008525785554614829,0.24555940107553265
-0.01860180979557915,0.26604642714492127
-0.018859018344126524,0.2806266651171773
-0.008238414235147559,0.2636628722191594
-0.034514584094078295,0.3231917906893327
-0.02088180470400906,0.277491856875994
-0.031131608724230722,0.25844505994525163
-0.008963497781073526,0.21993162876250164
-0.025242739342100907,0.24598883453023476
-0.02076388409277885,0.24893650604524098
-0.017220164140017466,0.19853757915800047
-0.01652815004883637,0.26974512737977324
-0.024981359571583123,0.2162718542697228
-0.024362721972251374,0.22790808067260238
-0.03852866260206584,0.23799162235525337
0.0005129164620878487,0.2742147376757791
-0.021863130501937736,0.2380807962529995
-0.009886193362501863,0.24091230445586348
-0.021765281793115467,0.3034409069286873
-0.009657808410253545,0.20483095516343897
-0.034470796504608756,0.2447698232660707
-0.02824367134018626,0.20887805530102277
-0.029393456339382666,0.23196155529074683
-0.013080178425820283,0.24460644802263318
-0.017605388820455627,0.26489156373697165
-0.027229108838215187,0.246627768803658
-0.012426871070593579,0.23644729581991591
